"","date","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield","Date","Open","High","Low","Close","Adj.Close","Volume","Date_prev","pre_close","Rise"
"373","22-Mar-17",15,1,6,12,0,11,0,2,4,0,2,0,0,0,0,0,7,1,0,0,4,1,0,0,0,1,0,0,0,4,0,7,2,0,4,0,0,0,2,4,0,3,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,33,0,0,0,0,1,2,10,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,"2017-03-23",20645.070313,20757.890625,20618.619141,20656.580078,20656.580078,280050000,"22-Mar-17",20661.300781,"False"
"374","22-May-17",5,4,8,11,0,4,6,0,2,1,3,3,4,4,2,1,0,0,0,1,0,2,3,0,2,2,3,3,0,2,3,0,1,2,0,2,2,1,4,2,3,0,0,6,0,2,0,2,2,3,3,0,3,0,0,0,6,1,3,9,0,2,0,0,2,0,9,0,0,0,1,2,4,1,1,3,0,0,2,0,0,1,0,0,2,7,0,0,0,0,0,0,1,0,"2017-05-23",20908.669922,20961.140625,20896.220703,20937.910156,20937.910156,244950000,"22-May-17",20894.830078,"True"
"375","22-Nov-16",0,8,8,22,1,3,1,3,0,2,3,0,4,2,4,0,0,1,0,0,0,0,0,0,0,7,1,0,2,0,1,2,2,0,1,0,6,0,3,0,0,0,1,2,0,0,0,1,0,0,3,2,2,0,0,0,0,0,1,12,3,2,0,0,1,2,10,0,3,0,2,0,2,6,0,0,0,1,1,0,2,2,0,0,1,0,2,0,1,0,0,0,4,0,"2016-11-23",19015.519531,19083.759766,19000.380859,19083.179688,19083.179688,77880000,"22-Nov-16",19023.869141,"True"
"376","22-Oct-17",5,0,2,0,1,6,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2017-10-23",23348.949219,23368.369141,23273.960938,23273.960938,23273.960938,456830000,"22-Oct-17",23328.630859,"False"
"377","22-Sep-16",8,13,5,3,3,8,3,2,7,1,2,2,2,1,5,1,7,1,2,3,3,0,0,0,3,0,0,0,1,2,0,1,6,2,2,2,6,0,0,6,1,2,2,2,0,0,0,6,0,0,2,6,2,0,0,2,0,0,0,17,0,0,0,0,1,4,7,0,3,0,2,1,5,0,1,0,0,0,1,0,1,0,2,0,0,0,0,2,2,2,0,0,3,1,"2016-09-23",18377.359375,18383.759766,18254.839844,18261.449219,18261.449219,87170000,"22-Sep-16",18392.460938,"False"
"378","23-Apr-17",0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"2017-04-24",20723.589844,20792.199219,20723.589844,20763.890625,20763.890625,342400000,"23-Apr-17",20547.759766,"True"
"379","23-Aug-16",1,5,4,0,0,2,1,4,9,0,3,3,0,1,0,0,0,0,0,3,2,0,0,0,2,1,3,0,2,3,3,0,0,0,0,0,2,0,0,0,6,2,1,0,0,0,0,4,2,1,0,0,1,2,0,0,5,0,0,3,0,0,0,0,2,2,3,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,2,1,0,2,0,"2016-08-24",18537.5,18539.150391,18448.269531,18481.480469,18481.480469,72270000,"23-Aug-16",18547.300781,"False"
"380","23-Aug-17",2,16,9,25,17,10,9,5,3,12,6,4,0,18,7,6,2,4,2,2,3,4,5,0,0,4,5,0,5,3,8,3,2,15,2,7,9,0,2,9,8,0,3,1,2,3,9,6,6,3,0,0,0,0,2,4,11,4,0,24,5,2,0,0,2,3,24,6,4,2,4,0,0,1,1,3,1,1,2,0,1,7,2,3,0,11,0,0,4,1,0,4,1,3,"2017-08-24",21839.900391,21870.109375,21765.820313,21783.400391,21783.400391,228480000,"23-Aug-17",21812.089844,"False"
"381","23-Feb-16",3,3,6,3,3,2,3,3,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,2,0,2,0,0,3,0,0,3,0,0,0,7,0,5,0,0,2,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,1,0,1,0,0,3,0,"2016-02-24",16418.839844,16507.390625,16165.860352,16484.990234,16484.990234,93620000,"23-Feb-16",16431.779297,"True"
"382","23-Feb-17",4,11,5,11,12,2,1,3,5,2,5,3,4,1,4,0,0,10,6,2,5,1,1,1,4,2,2,0,1,0,2,4,0,0,3,1,0,1,3,7,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,16,5,0,0,0,2,2,12,1,1,0,1,2,0,0,0,1,2,0,1,0,0,1,2,0,0,1,0,3,0,5,1,6,4,0,"2017-02-24",20751.910156,20821.759766,20733.949219,20821.759766,20821.759766,292540000,"23-Feb-17",20810.320313,"True"
"383","23-Jan-17",5,2,7,34,4,0,0,3,2,1,1,0,4,2,6,3,0,0,3,0,0,0,7,6,1,9,3,0,6,2,4,0,7,0,0,0,4,0,4,6,0,0,3,3,0,0,0,2,0,4,1,0,4,6,0,0,0,3,3,12,2,0,2,0,2,0,2,0,3,0,1,0,0,2,3,0,2,0,1,1,3,0,1,0,0,2,0,0,0,0,0,0,1,0,"2017-01-24",19794.679688,19949.240234,19786.710938,19912.710938,19912.710938,374460000,"23-Jan-17",19799.849609,"True"
"384","23-Jan-18",10,16,20,14,20,9,9,4,13,29,9,53,5,2,14,9,0,19,3,0,4,12,3,16,1,9,3,2,7,4,3,7,13,7,4,8,0,12,0,1,3,0,0,3,8,0,3,2,2,9,17,2,1,4,15,8,5,0,2,55,5,15,6,0,0,7,30,5,4,8,0,6,4,2,2,0,4,6,2,4,10,4,5,0,0,0,11,7,0,3,2,0,4,4,"2018-01-24",26282.070313,26392.800781,26106.939453,26252.119141,26252.119141,518790000,"23-Jan-18",26210.810547,"True"
"385","23-Jul-17",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-07-24",21577.779297,21577.779297,21496.130859,21513.169922,21513.169922,284080000,"23-Jul-17",21580.070313,"False"
"386","23-Jun-16",0,2,1,0,5,0,2,3,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,"2016-06-24",17946.630859,17946.630859,17356.339844,17400.75,17400.75,239000000,"23-Jun-16",18011.070313,"False"
"387","23-Mar-16",7,6,3,0,2,3,1,3,0,1,0,2,3,0,1,2,3,0,0,0,1,0,2,0,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,8,0,0,2,1,2,1,4,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,"2016-03-24",17485.330078,17517.140625,17399.009766,17515.730469,17515.730469,84100000,"23-Mar-16",17502.589844,"True"
"388","23-Mar-17",0,9,9,8,2,3,3,3,7,1,1,0,0,3,6,3,0,5,1,7,2,0,2,0,4,4,5,2,1,3,5,0,3,0,0,0,4,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,1,1,15,1,2,0,0,2,1,2,1,1,0,2,1,0,1,0,2,2,0,1,0,2,0,3,0,0,2,0,"2017-03-24",20674.449219,20718.330078,20529.669922,20596.720703,20596.720703,292980000,"23-Mar-17",20656.580078,"False"
"389","23-May-16",11,9,9,2,3,2,6,3,5,1,1,2,0,1,0,1,5,0,1,4,5,0,0,0,3,0,1,0,1,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2,1,0,2,0,1,0,0,0,0,1,1,12,0,2,1,2,2,4,5,1,0,2,0,1,1,0,0,4,0,0,2,0,3,1,0,0,0,6,0,0,0,2,0,0,1,0,"2016-05-24",17525.189453,17742.589844,17525.189453,17706.050781,17706.050781,86480000,"23-May-16",17492.929688,"True"
"390","23-May-17",5,7,5,17,0,4,4,2,5,6,9,4,0,6,8,3,2,5,0,0,3,0,2,4,0,5,1,0,0,3,1,0,0,2,2,5,3,2,0,3,2,0,2,1,0,1,0,6,1,4,2,1,0,1,0,2,0,0,1,19,5,1,0,1,3,6,22,0,0,0,2,2,0,3,0,0,0,0,3,1,0,1,1,1,0,0,0,0,3,2,2,0,6,3,"2017-05-24",20949.210938,21022.820313,20933.580078,21012.419922,21012.419922,283180000,"23-May-17",20937.910156,"True"
"391","23-Nov-17",0,0,1,0,7,2,0,0,2,3,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,0,0,3,0,0,0,1,1,1,0,0,4,1,3,2,0,0,0,0,1,2,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"2017-11-24",23552.75,23599.179688,23551.589844,23557.990234,23557.990234,118610000,"23-Nov-17",23526.179688,"True"
"392","23-Oct-16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-10-24",18197.140625,18275.039063,18191.179688,18223.029297,18223.029297,88540000,"23-Oct-16",18145.710938,"True"
"393","23-Oct-17",13,6,17,16,16,10,8,3,4,16,0,6,5,9,9,0,0,10,8,0,2,0,7,5,4,3,2,2,3,3,0,9,1,18,0,7,2,2,3,7,2,0,1,0,0,0,8,0,3,11,6,0,0,1,5,5,2,2,0,31,1,1,3,2,0,0,15,2,2,2,0,7,4,3,0,0,5,0,2,0,3,3,0,1,4,0,9,3,0,0,0,3,5,3,"2017-10-24",23346.779297,23485.25,23343.230469,23441.759766,23441.759766,406850000,"23-Oct-17",23273.960938,"True"
"394","24-Apr-16",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-04-25",17990.939453,17990.939453,17855.550781,17977.240234,17977.240234,83770000,"24-Apr-16",18003.75,"False"
"395","24-Apr-17",5,11,8,16,3,1,4,1,3,2,1,4,3,3,3,2,0,0,6,3,2,0,3,5,3,3,3,1,3,1,3,0,2,3,0,0,6,0,3,4,2,0,0,2,2,2,0,2,1,2,3,0,1,0,0,5,4,4,1,22,2,0,1,1,1,0,17,0,1,0,1,1,1,1,0,2,1,0,1,0,0,4,0,0,0,3,0,3,0,0,2,2,5,0,"2017-04-25",20915.509766,21026.970703,20909.380859,20996.119141,20996.119141,348180000,"24-Apr-17",20763.890625,"True"
"396","24-Aug-16",11,5,10,0,3,9,4,1,4,5,2,1,0,2,1,0,9,0,0,3,1,0,1,2,0,3,1,5,2,3,1,2,4,0,5,0,2,0,0,5,2,5,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,4,0,17,2,1,0,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,7,0,"2016-08-25",18471.210938,18497.679688,18431.460938,18448.410156,18448.410156,64480000,"24-Aug-16",18481.480469,"False"
"397","24-Aug-17",36,8,23,4,28,11,4,10,7,9,2,6,15,11,15,10,18,4,5,7,6,4,6,9,0,2,3,1,0,4,7,0,2,10,4,2,2,4,5,20,4,10,5,4,6,3,14,3,4,3,6,4,4,13,10,17,7,0,7,65,2,3,4,10,2,0,18,7,0,0,6,3,1,0,5,0,0,0,2,6,4,8,1,0,4,4,9,13,6,0,0,2,4,4,"2017-08-25",21819.080078,21906.859375,21812.810547,21813.669922,21813.669922,217570000,"24-Aug-17",21783.400391,"True"
"398","24-Feb-16",7,6,5,0,3,4,0,5,0,0,2,0,1,0,2,1,2,2,2,0,2,0,0,0,0,6,1,0,0,4,3,0,2,0,2,1,3,0,0,3,1,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,15,0,6,0,2,2,0,5,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,"2016-02-25",16504.380859,16697.980469,16458.419922,16697.289063,16697.289063,94120000,"24-Feb-16",16484.990234,"True"
"399","24-Jan-17",0,16,1,24,4,6,0,5,3,3,6,0,2,0,2,0,2,2,6,0,1,0,0,1,1,4,2,3,3,1,2,1,0,0,0,0,2,0,3,3,2,0,1,2,0,0,2,2,0,2,5,2,1,1,0,0,0,0,0,16,2,0,0,0,1,0,1,6,2,0,1,0,2,2,1,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,2,0,2,0,"2017-01-25",19994.480469,20082,19994.480469,20068.509766,20068.509766,372240000,"24-Jan-17",19912.710938,"True"
"400","24-Jan-18",10,21,15,27,20,4,16,2,7,11,16,34,4,8,5,13,0,11,3,7,1,3,9,7,10,13,1,6,14,5,1,5,9,4,0,10,7,13,14,3,3,0,5,2,11,8,4,2,2,6,4,6,14,7,8,6,3,0,1,48,10,1,15,0,0,3,42,3,6,5,4,8,0,0,4,3,4,2,2,4,2,7,6,4,5,3,10,10,1,1,0,4,7,3,"2018-01-25",26313.060547,26458.25,26259.720703,26392.789063,26392.789063,401390000,"24-Jan-18",26252.119141,"True"
"401","24-Jul-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2016-07-25",18554.490234,18555.689453,18452.619141,18493.060547,18493.060547,76810000,"24-Jul-16",18570.849609,"False"
"402","24-Jul-17",13,13,20,6,4,6,14,11,4,9,5,4,3,16,2,0,0,1,17,3,8,4,5,5,7,11,6,0,0,7,6,7,0,10,0,0,8,1,5,8,5,0,4,1,8,0,0,2,5,0,0,4,0,12,0,0,6,8,10,21,1,8,11,0,3,2,11,5,0,0,0,2,2,2,2,9,1,0,1,3,0,0,2,1,1,9,0,7,1,0,0,2,14,0,"2017-07-25",21638.560547,21670.619141,21577.369141,21613.429688,21613.429688,304300000,"24-Jul-17",21513.169922,"True"
"403","24-May-16",6,6,5,0,3,4,1,3,5,6,1,0,2,3,2,1,4,0,1,4,1,2,0,0,1,2,0,0,2,5,0,3,0,0,1,0,1,0,0,0,3,0,0,3,2,0,0,1,1,2,2,3,1,1,0,0,0,0,0,10,0,3,0,0,1,2,4,0,2,0,0,0,1,1,2,4,0,1,2,2,2,1,1,1,0,4,0,0,1,0,1,0,1,0,"2016-05-25",17735.089844,17891.710938,17735.089844,17851.509766,17851.509766,79180000,"24-May-16",17706.050781,"True"
"404","24-May-17",34,9,10,9,0,19,4,0,3,8,8,2,2,1,3,2,7,0,3,0,1,0,3,0,1,4,3,1,2,1,3,2,4,3,0,0,2,5,1,2,5,0,0,2,3,0,0,2,0,2,0,5,2,0,0,7,4,0,2,61,2,2,0,0,2,2,10,0,2,8,0,2,4,0,3,0,8,0,2,0,0,0,5,0,3,1,0,0,0,0,2,10,8,3,"2017-05-25",21062.960938,21112.320313,21051.410156,21082.949219,21082.949219,268970000,"24-May-17",21012.419922,"True"
"405","24-Nov-16",0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,"2016-11-25",19093.720703,19152.140625,19093.720703,19152.140625,19152.140625,45890000,"24-Nov-16",19083.179688,"True"
"406","24-Oct-16",2,7,6,1,1,3,2,3,5,0,8,2,0,3,3,2,0,0,2,0,1,0,2,0,0,3,1,0,4,2,1,0,9,3,2,0,1,0,0,2,3,0,3,1,0,2,0,1,0,0,0,0,5,0,0,0,0,1,0,9,0,0,2,0,1,2,8,0,1,0,2,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,"2016-10-25",18206.519531,18241.689453,18151.699219,18169.269531,18169.269531,83190000,"24-Oct-16",18223.029297,"False"
"407","24-Oct-17",17,12,24,11,18,4,5,6,5,8,12,6,4,6,4,8,1,6,5,9,5,0,5,2,1,4,0,7,0,11,0,0,1,4,0,1,3,8,3,1,0,0,7,0,6,9,6,3,0,2,3,2,0,1,11,0,3,0,2,30,2,5,2,1,0,1,15,7,4,0,7,11,0,1,2,6,2,1,2,2,3,1,0,0,0,8,13,7,5,2,0,2,10,5,"2017-10-25",23431.089844,23451.509766,23251.109375,23329.460938,23329.460938,399560000,"24-Oct-17",23441.759766,"False"
"408","24-Sep-17",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-09-25",22320.470703,22359.880859,22219.109375,22296.089844,22296.089844,332430000,"24-Sep-17",22349.589844,"False"
"409","25-Apr-16",5,8,4,0,4,5,5,4,3,0,1,1,0,0,2,0,2,2,10,1,1,0,1,0,2,6,0,1,1,0,1,3,0,0,1,1,1,0,3,3,1,0,1,0,0,0,1,2,0,0,0,0,4,0,0,0,0,3,0,5,0,6,0,0,2,0,8,0,0,0,0,0,0,2,0,4,0,2,2,3,0,0,0,0,2,4,0,1,0,0,0,0,0,0,"2016-04-26",17987.380859,18043.769531,17934.169922,17990.320313,17990.320313,92570000,"25-Apr-16",17977.240234,"True"
"410","25-Apr-17",0,7,9,13,2,2,3,4,2,7,4,3,1,4,4,3,0,5,3,1,2,2,1,0,3,3,4,7,1,3,4,7,0,0,2,2,3,0,0,4,2,4,0,1,5,2,0,4,0,1,3,0,1,0,0,1,8,0,1,8,0,1,2,1,2,2,5,3,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,7,0,"2017-04-26",21009.949219,21070.900391,20972.269531,20975.089844,20975.089844,328550000,"25-Apr-17",20996.119141,"False"
"411","25-Aug-16",10,2,1,0,3,11,4,3,5,1,1,3,2,1,6,2,6,1,2,2,0,0,0,0,0,1,0,0,2,1,0,4,1,0,4,0,0,0,2,0,2,1,0,0,1,0,0,2,0,0,1,2,0,0,0,2,0,2,0,17,0,2,0,0,2,3,9,0,1,0,1,0,0,0,0,0,2,0,1,0,3,0,1,2,0,0,0,0,1,2,2,0,4,0,"2016-08-26",18467.919922,18572.089844,18335.339844,18395.400391,18395.400391,78730000,"25-Aug-16",18448.410156,"False"
"412","25-Dec-17",0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2017-12-26",24715.839844,24778.130859,24708.419922,24746.210938,24746.210938,208290000,"25-Dec-17",24754.060547,"False"
"413","25-Feb-16",7,11,4,0,2,4,1,4,1,1,1,0,3,0,0,2,0,0,0,2,0,0,0,2,4,5,0,0,8,2,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,2,0,4,1,1,0,0,0,0,1,2,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,2,0,"2016-02-26",16712.699219,16795.980469,16623.910156,16639.970703,16639.970703,98480000,"25-Feb-16",16697.289063,"False"
"414","25-Jan-16",3,5,3,0,0,0,4,3,0,0,0,0,2,0,0,2,6,0,4,3,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,5,3,0,3,0,1,0,0,1,3,2,0,0,0,0,0,1,0,4,0,8,0,5,0,0,2,3,3,1,0,0,0,0,0,0,1,1,0,3,2,2,0,0,0,2,0,1,0,2,2,0,3,0,1,2,"2016-01-26",15893.160156,16185.790039,15893.160156,16167.230469,16167.230469,118210000,"25-Jan-16",15885.219727,"True"
"415","25-Jan-17",0,4,4,7,4,3,2,2,4,2,1,0,0,3,2,1,0,0,0,0,0,0,1,1,0,3,1,1,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,9,0,0,2,2,2,0,1,0,1,1,0,2,0,0,0,0,4,0,1,0,0,0,4,0,3,2,0,"2017-01-26",20076.25,20125.580078,20067.529297,20100.910156,20100.910156,356730000,"25-Jan-17",20068.509766,"True"
"416","25-Jan-18",0,26,11,23,21,12,11,0,4,9,15,16,7,6,13,8,5,19,13,12,6,1,9,2,12,19,10,3,3,7,9,6,2,12,1,3,0,10,26,9,7,0,5,10,8,0,5,1,4,0,1,0,4,6,10,2,1,6,1,37,11,2,2,4,0,2,21,2,10,1,2,2,0,2,8,0,5,4,4,5,12,1,2,1,8,0,4,12,1,2,3,11,1,0,"2018-01-26",26466.740234,26616.710938,26425.349609,26616.710938,26616.710938,477780000,"25-Jan-18",26392.789063,"True"
"417","25-Jul-16",3,8,5,2,8,3,2,3,3,0,2,0,0,0,0,4,0,0,6,0,0,0,2,2,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,2,1,0,0,2,0,1,2,2,0,1,3,0,10,0,0,0,0,4,0,10,0,0,0,2,2,3,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,"2016-07-26",18497.369141,18522.470703,18387.220703,18473.75,18473.75,85370000,"25-Jul-16",18493.060547,"False"
"418","25-Jul-17",8,13,14,9,19,3,10,3,17,5,10,4,0,18,6,5,0,0,14,7,10,3,5,0,6,6,8,13,4,2,6,0,4,5,3,0,0,0,3,4,0,0,4,0,0,4,2,2,3,0,10,0,3,0,0,5,7,2,0,25,2,0,7,9,2,0,12,1,7,6,8,0,0,1,3,3,0,3,0,1,4,0,4,0,3,3,0,3,3,0,3,0,6,3,"2017-07-26",21690.380859,21742.699219,21683.289063,21711.009766,21711.009766,278240000,"25-Jul-17",21613.429688,"True"
"419","25-Jun-17",0,0,3,0,0,2,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017-06-26",21434.679688,21506.210938,21381.25,21409.550781,21409.550781,241880000,"25-Jun-17",21394.759766,"True"
"420","25-May-16",2,9,3,2,6,1,4,3,2,3,0,2,4,0,4,3,0,0,6,1,4,1,3,2,0,1,3,0,1,1,3,2,1,0,2,2,9,0,0,3,1,0,0,1,1,0,2,2,0,2,0,0,2,0,0,2,0,0,0,8,0,1,2,0,2,3,2,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,"2016-05-26",17859.519531,17888.660156,17803.820313,17828.289063,17828.289063,68940000,"25-May-16",17851.509766,"False"
"421","25-May-17",16,6,11,9,0,2,5,0,3,9,3,0,0,4,11,1,4,3,3,5,1,2,1,2,1,2,2,0,3,10,2,5,3,2,0,3,5,6,0,0,6,0,1,0,3,2,0,7,4,2,0,0,0,1,0,0,0,1,1,22,0,3,0,0,3,3,26,4,2,6,7,2,0,1,0,0,0,2,2,0,3,7,0,0,1,0,0,2,0,3,2,0,2,0,"2017-05-26",21070.150391,21092.820313,21050.490234,21080.279297,21080.279297,208000000,"25-May-17",21082.949219,"False"
"422","25-Oct-16",0,4,2,4,5,2,3,4,13,0,4,2,2,1,0,6,0,0,17,3,3,3,0,1,1,1,3,0,4,2,2,3,0,0,2,0,1,0,0,2,4,0,5,2,2,1,1,4,0,0,2,0,3,3,0,0,0,1,0,8,0,0,2,0,2,0,4,2,4,1,0,0,1,1,2,0,0,2,1,0,0,1,0,2,2,0,0,3,0,0,4,2,5,0,"2016-10-26",18103.800781,18236.039063,18062.300781,18199.330078,18199.330078,86340000,"25-Oct-16",18169.269531,"True"
"423","25-Oct-17",15,26,24,9,36,21,12,8,4,2,3,9,0,6,11,15,2,0,6,9,4,0,2,2,0,1,4,8,4,4,3,10,4,10,4,3,2,1,7,19,11,2,2,2,0,3,5,0,0,1,7,6,1,7,6,0,0,4,7,37,2,0,3,0,0,2,21,2,4,1,1,3,4,0,3,4,0,3,2,4,2,3,2,1,0,9,2,1,0,7,3,4,6,5,"2017-10-26",23380.890625,23459.839844,23380.890625,23400.859375,23400.859375,370600000,"25-Oct-17",23329.460938,"True"
"424","25-Sep-17",28,12,12,17,14,14,2,4,0,4,1,6,2,2,4,8,8,14,0,0,4,6,5,8,0,2,7,3,2,9,7,3,2,1,2,0,1,3,0,7,10,0,0,0,3,4,0,2,2,8,10,2,1,7,3,1,2,4,1,41,6,1,3,16,2,3,16,1,0,7,7,2,1,2,1,1,5,1,4,0,0,4,0,5,0,7,4,0,1,4,3,2,4,1,"2017-09-26",22322.029297,22369.349609,22279.519531,22284.320313,22284.320313,285990000,"25-Sep-17",22296.089844,"False"
