"","date","PRON","fed","stock","market","trump","bank","rate","big","cramer","share","new","year","ceo","job","investor","high","apple","hike","tax","earning","rise","report","facebook","china","growth","analyst","trade","street","economy","good","buy","wall","plan","time","amazon","fall","company","hit","bitcoin","dollar","low","tech","yellen","expect","rally","price","iphone","central","early","start","cut","billion","datum","deal","economic","update","need","google","week","bond","ed","policy","oil","business","inflation","mover","sale","op","look","beat","raise","million","like","strategist","trader","sell","goldman","want","twitter","hour","global","fund","ahead","surge","jump","change","gold","chair","come","watch","drop","gain","ecb","day","yield"
"727","19-Apr-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728","19-Apr-16",5,2,5,6,0,3,1,4,5,3,7,0,0,2,1,8,0,0,0,5,0,3,1,3,5,5,4,2,0,0,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,2,2,0,0,2,4,0,1,7,0,4,0,0,1,0,2,0,3,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,5,0,5,0
"729","19-Apr-17",19,5,6,2,6,4,5,3,0,10,2,6,0,2,6,7,4,0,4,14,7,0,6,3,0,4,4,6,0,2,0,1,0,1,4,1,7,0,0,5,6,2,0,1,1,1,2,0,2,0,7,2,2,0,0,0,1,0,0,1,13,5,1,0,0,1,0,12,0,11,2,4,5,1,1,1,8,1,0,1,2,3,0,0,1,4,8,0,0,0,2,0,0,0,2
"730","19-Aug-14",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","19-Aug-15",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","19-Aug-16",2,1,5,1,0,1,1,1,0,4,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,4,1,0,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,2,1,0,1,0,1,0,3,0,2,0,0,0,0,0,1,0,3,0,2,0,2,0,0,0,0,1,0
"733","19-Aug-17",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"734","19-Dec-14",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","19-Dec-16",19,0,9,12,8,5,14,6,6,3,2,6,8,10,3,4,0,0,0,0,0,0,1,1,8,1,10,3,0,0,3,3,2,2,0,2,2,0,0,2,8,0,10,2,4,0,0,2,13,0,2,3,0,2,0,0,4,0,2,0,16,6,0,4,3,1,0,10,3,1,0,0,2,4,6,1,0,0,0,2,0,4,2,0,4,2,2,0,4,1,0,4,0,0,0
"736","19-Dec-17",42,15,9,9,7,26,10,9,9,9,6,15,4,10,17,6,8,7,23,4,8,10,12,6,0,5,1,2,2,3,7,0,4,6,1,2,1,3,14,0,9,0,0,2,0,1,3,9,1,4,1,3,0,0,3,12,2,0,3,0,39,0,0,7,10,0,1,19,5,0,1,2,2,1,0,4,0,6,1,4,0,0,1,1,1,10,3,0,0,0,0,1,0,7,2
"737","19-Feb-14",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"738","19-Feb-15",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","19-Feb-16",3,6,7,6,0,1,4,0,3,0,0,3,0,0,0,0,2,6,0,1,2,0,0,0,0,0,5,0,3,4,0,0,1,2,0,1,0,1,0,1,0,1,0,2,1,0,0,0,2,4,0,0,0,0,0,0,2,0,2,0,10,0,2,0,3,2,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,4,1,0,1,2,0,0,0,0,3,0,1,0
"740","19-Feb-17",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"741","19-Jan-16",12,8,6,4,0,7,10,2,3,3,1,0,3,2,2,0,1,5,0,0,2,0,2,10,3,1,1,0,0,0,1,0,0,5,0,0,5,0,0,0,4,1,0,2,2,1,0,2,2,4,2,0,0,0,0,0,0,0,1,0,13,0,3,2,0,2,0,4,1,0,0,0,1,1,1,3,0,0,2,2,0,0,0,0,2,0,0,0,1,2,1,3,0,4,0
"742","19-Jan-17",29,9,4,12,13,7,12,1,1,8,5,12,13,4,5,0,1,6,0,3,7,2,0,7,3,0,5,3,5,2,3,3,3,3,1,9,0,2,0,5,6,0,14,3,3,0,0,2,3,0,0,3,6,2,4,0,3,1,2,4,25,1,1,1,6,1,2,6,4,6,0,0,1,0,0,1,2,0,0,1,0,2,0,1,0,6,4,1,4,0,0,2,27,11,2
"743","19-Jan-18",27,9,11,9,10,7,12,12,4,5,9,6,6,0,2,7,4,0,4,6,8,1,1,2,1,7,5,5,3,1,1,5,2,3,5,3,1,1,4,5,5,2,0,0,2,1,8,0,2,2,2,7,0,5,1,8,2,4,6,3,16,0,1,0,0,0,5,13,0,0,0,1,7,1,3,0,1,0,0,0,1,5,4,2,3,1,3,8,0,0,0,2,0,5,4
"744","19-Jul-16",8,0,3,0,4,2,0,0,3,0,0,2,1,0,0,0,0,0,0,5,3,0,0,0,0,1,1,4,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,2,3,4,2,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0
"745","19-Jul-17",33,1,11,3,15,11,6,8,3,9,14,10,5,3,10,9,8,0,4,15,2,1,6,4,0,3,13,12,3,5,2,12,0,12,0,1,6,2,0,3,8,7,0,7,1,0,5,0,2,7,1,4,3,1,1,0,4,11,1,1,39,0,2,0,0,2,0,18,1,4,1,0,0,0,5,0,7,5,0,1,0,0,1,3,6,1,7,0,3,0,0,0,5,5,0
"746","19-Jun-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","19-Jun-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","19-Jun-16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","19-Jun-17",30,7,9,10,9,9,5,6,11,10,8,11,15,3,15,7,6,0,1,0,0,2,3,6,0,1,0,2,13,5,2,2,0,8,9,3,6,3,0,4,3,16,0,1,0,2,0,6,1,7,0,2,0,9,0,0,1,3,5,1,29,3,0,2,9,1,0,20,6,2,0,3,3,2,0,0,3,0,0,1,1,0,2,10,1,4,5,3,2,0,4,1,0,4,0
"750","19-Mar-14",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","19-Mar-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","19-Mar-17",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0
"753","19-May-14",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","19-May-15",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","19-May-16",7,9,7,5,0,2,5,3,4,4,3,0,0,4,0,1,1,5,0,4,3,0,0,1,0,2,2,5,4,0,1,3,0,2,0,0,2,5,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,0,0,0,14,0,1,0,0,2,4,4,0,4,0,2,1,0,0,2,0,0,0,4,0,0,0,0,2,1,0,0,0,0,2,2,0,3,0
"756","19-May-17",17,4,5,10,9,0,0,3,8,0,6,1,1,0,2,1,7,0,1,3,0,0,2,1,0,0,5,3,1,2,10,3,4,4,0,0,2,2,1,0,3,2,0,0,0,0,2,0,2,6,1,2,0,0,2,0,3,0,3,1,22,1,2,0,0,2,0,8,6,0,0,0,0,0,2,2,3,0,0,0,3,3,4,0,0,0,3,0,1,3,0,0,0,3,0
"757","19-Nov-14",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","19-Nov-15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","19-Nov-16",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","19-Nov-17",3,1,2,2,3,4,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,5,1,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"761","19-Oct-15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","19-Oct-16",19,1,7,6,5,6,6,4,1,9,7,1,1,2,0,4,0,3,0,7,3,6,2,1,3,2,5,1,0,2,7,1,0,0,0,2,3,0,0,0,2,7,0,1,0,1,0,0,3,2,0,1,4,4,0,0,2,0,0,1,10,0,3,0,0,2,1,11,2,0,0,0,1,1,3,0,5,0,4,1,0,3,3,1,0,1,5,0,1,1,3,0,0,1,0
"763","19-Oct-17",42,18,8,18,13,22,9,6,8,7,10,8,5,5,5,9,11,0,4,5,12,7,8,20,1,0,5,2,2,0,4,2,1,5,9,10,5,3,2,3,12,9,3,2,0,5,8,11,2,0,2,1,3,2,1,25,0,7,3,2,24,0,0,1,0,0,2,12,3,0,0,1,14,4,3,1,3,4,2,2,0,1,1,2,0,0,6,5,5,0,4,2,1,12,7
"764","19-Sep-14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","19-Sep-16",9,9,2,1,3,2,2,1,4,5,2,4,3,0,0,3,3,1,2,0,3,2,1,1,0,5,2,1,0,0,5,3,3,2,0,0,0,1,0,0,1,0,2,0,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,11,4,2,2,0,2,2,3,0,0,0,1,1,0,2,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0
"766","19-Sep-17",50,51,14,25,2,12,17,8,5,7,8,7,8,2,23,13,6,10,3,0,6,6,5,7,0,2,4,3,0,1,2,13,1,2,5,6,2,3,2,9,6,5,2,3,1,10,15,9,6,12,2,3,2,2,2,10,2,6,9,2,95,1,1,4,2,3,1,17,5,0,0,1,2,1,3,0,0,1,0,2,7,8,5,1,3,2,5,2,14,4,1,4,4,5,2
"767","20-Apr-15",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","20-Apr-16",7,1,5,2,3,2,1,3,4,6,3,2,2,7,0,2,1,0,0,7,0,0,0,0,1,4,2,3,3,0,4,3,4,0,0,1,0,1,0,1,1,2,0,1,1,2,0,0,2,0,5,0,0,0,0,0,1,4,0,0,5,0,5,0,0,2,2,3,1,4,0,0,0,1,2,2,3,1,0,1,0,1,0,4,2,0,6,0,0,1,1,0,1,1,0
"769","20-Apr-17",20,24,12,15,19,6,10,12,5,4,3,14,3,3,1,2,7,0,8,7,4,6,2,0,2,0,5,2,7,2,3,0,0,1,2,1,1,3,0,2,3,0,0,0,4,0,2,0,2,0,0,1,2,1,8,0,7,2,3,1,44,4,2,0,0,1,0,9,2,0,6,2,2,2,4,2,0,1,0,2,0,1,0,5,3,3,0,7,1,11,2,0,0,6,0
"770","20-Aug-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","20-Aug-15",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772","20-Aug-16",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"773","20-Aug-17",1,7,2,2,9,1,0,0,0,0,0,0,2,0,3,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"774","20-Dec-16",18,2,4,7,11,2,10,5,5,0,1,8,0,1,6,5,0,0,0,0,2,0,0,0,1,6,3,0,1,7,0,4,1,4,1,4,1,4,0,8,2,2,0,2,1,0,0,0,1,0,0,3,0,2,2,0,3,0,0,0,18,0,0,2,0,1,3,13,4,0,2,2,0,3,2,1,1,0,1,2,0,0,3,0,2,0,4,0,0,0,0,2,0,2,2
"775","20-Dec-17",29,4,12,12,1,20,14,12,7,3,5,5,6,9,5,12,6,2,29,0,3,11,17,0,0,3,4,5,2,4,9,3,7,0,2,4,12,0,24,0,8,1,0,0,1,0,3,5,1,4,3,0,3,2,2,5,0,3,3,3,25,4,1,1,3,0,3,25,2,1,1,3,10,0,1,1,0,1,1,2,0,2,0,1,1,13,0,0,0,4,2,1,0,5,3
"776","20-Feb-14",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","20-Feb-15",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","20-Feb-16",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","20-Feb-17",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
"780","20-Jan-15",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","20-Jan-16",8,3,6,13,1,2,4,2,5,2,0,2,6,0,2,0,0,1,0,2,1,0,1,2,0,1,4,1,0,3,0,0,1,2,2,7,1,0,0,0,5,2,0,1,0,7,1,0,2,3,0,0,0,0,0,0,2,0,1,0,8,0,5,2,0,2,1,5,0,0,1,0,1,0,2,5,0,1,2,2,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
"782","20-Jan-17",19,5,5,13,49,7,4,5,1,11,3,5,11,2,2,2,0,4,0,5,0,2,3,5,2,1,7,0,3,2,3,0,0,4,0,6,4,1,0,4,0,4,0,3,3,0,0,3,2,0,2,0,0,0,3,0,2,0,6,1,13,2,2,2,1,2,0,14,5,2,0,0,1,0,2,1,1,1,1,0,2,0,3,0,0,1,1,1,1,0,3,0,1,9,0
"783","20-Jan-18",0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"784","20-Jul-15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","20-Jul-16",7,0,7,2,0,1,2,0,4,4,0,2,1,0,0,3,0,0,0,10,2,5,3,0,0,0,2,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,7,2,0,0,4,0,0,1,0,6,0,0,0,0,0,0,4,1,0,1,0,2,0,4,0,4,1,1,0,1,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,2,0,3,0
"786","20-Jul-17",53,7,15,15,3,19,24,6,8,4,11,7,7,6,2,12,0,2,1,6,3,6,11,4,6,6,4,4,2,0,12,5,0,6,11,5,5,0,3,4,22,1,0,13,5,2,5,8,5,11,2,1,0,2,8,0,0,1,2,7,42,4,5,2,8,2,1,10,0,5,0,6,2,1,0,1,0,5,3,1,2,0,0,3,1,5,0,7,4,0,3,1,23,1,0
"787","20-Jun-14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","20-Jun-16",8,3,3,2,1,2,0,1,1,7,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,2,1,1,0,2,1,0,0,0,2,2,1,0,1,0,2,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,8,0,0,1,0,0,0,2,1,2,3,0,3,0,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"789","20-Jun-17",19,28,5,11,11,7,9,8,13,15,6,12,24,2,2,3,5,11,5,0,7,2,2,4,1,3,2,1,4,6,3,1,0,2,26,12,8,2,0,3,3,11,2,0,4,5,5,2,2,2,1,6,2,0,1,0,9,8,2,9,54,3,7,0,0,2,1,19,5,0,0,2,11,1,2,13,8,1,3,1,4,1,4,0,0,0,12,3,1,0,0,0,0,3,0
"790","20-Mar-14",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","20-Mar-16",0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"792","20-Mar-17",34,27,2,5,17,3,10,0,1,4,3,3,6,6,1,7,1,6,2,0,0,2,0,5,0,2,0,0,0,0,2,0,0,0,0,3,0,3,0,4,3,0,7,3,3,1,1,2,2,0,0,8,0,2,0,0,5,0,2,0,52,1,0,9,0,1,3,12,0,1,0,0,0,0,0,0,8,6,0,2,2,2,0,0,0,4,8,0,32,3,0,2,3,1,0
"793","20-May-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","20-May-16",3,4,9,10,0,6,5,5,4,10,0,2,1,0,2,1,1,1,0,3,1,2,1,0,0,4,4,3,0,0,1,5,0,3,0,7,2,0,0,0,4,3,0,3,0,2,0,0,2,0,2,0,0,2,0,0,0,0,3,0,7,0,0,0,0,3,2,1,3,1,0,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0
